numero_inpi,data_deposito,titulo,resumo,instituicoes
102019017779,2019-08-27,DISPOSITIVO PORTÁTIL VESTÍVEL DE IDENTIFICAÇÃO DE CORES E PROCESSO DE IDENTIFICAÇÃO DE CORES,"DISPOSITIVO PORTÁTIL VESTÍVEL DE IDENTIFICAÇÃO DE CORES E PROCESSO DE IDENTIFICAÇÃO DE CORES. A presente invenção descreve um dispositivo portátil vestível de identificação de cores. Especificamente, a presente invenção compreende um sensor detector de cores e um emissor de luz posicionados em um corpo protetor, onde se encontra alojado dentro do dito corpo protetor, um microcontrolador ligado a um circuito eletrônico que realiza a emissão e recebimento dos sinais do sensor e do emissor; posicionado no lado oposto do acessório de fixação do dispositivo portátil vestível encontra-se um display de indicação de cor e um botão de seleção de função para indicação da cor correspondente ao objeto a ser identificado. A presente invenção se situa nos campos da tecnologia assistiva, da fabricação de smartwatchs, da fabricação de relógios digitais, da engenharia elétrica e da engenharia mecatrônica.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA FARROUPILHA"
102019017903,2019-08-28,PERIFÉRICO ASSISTIVO MULTIMÍDIA PARA INTRODUÇÃO DE CARACTERES E PROCESSO ASSISTIVO PARA CAPTAÇÃO DE CARACTERES INTRODUZIDOS POR MEIO DE TECLADO,"PERIFÉRICO ASSISTIVO MULTIMÍDIA PARA INTRODUÇÃO DE CARACTERES E PROCESSO ASSISTIVO PARA CAPTAÇÃO DE CARACTERES INTRODUZIDOS POR MEIO DE TECLADO. A presente invenção descreve um periférico assistivo multimídia de introdução de caracteres. Especificamente, a presente invenção compreende ao menos um teclado e ao menos um mouse assistivo, onde o teclado possui uma pluralidade de teclas sensíveis ao toque e dispostas espaçadamente uma das outras. O mouse assistivo possui formato que auxilia na acessibilidade de usuários com debilitação de movimento e/ou que possuam os membros superiores amputados. Ainda, a presente invenção apresenta um dispositivo de visualização e um emissor de caracteres inseridos. A presente invenção se situa nos campos da engenharia da computação, engenharia elétrica, engenharia mecatrônica, tecnologia assistiva, desenvolvimento de dispositivos de entrada de dados.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA FARROUPILHA"
102017010393,2017-05-08,PROCESSO DE OBTENÇÃO DE COMPOSIÇÃO ALIMENTÍCIA FUNCIONAL EM FORMA DE BARRA DE CEREAIS À BASE DE FARINHA DE FEIJÃO E PRODUTO FINAL,"PROCESSO DE OBTENÇÃO DE COMPOSIÇÃO ALIMENTÍCIA FUNCIONAL EM FORMA DE BARRA DE CEREAIS À BASE DE FARINHA DE FEIJÃO E PRODUTO FINAL O objetivo da presente patente de invenção (PI) é revelar de forma detalhada e reivindicar proteção para uma barra de cereal desenvolvida à base de farinha de feijão, preferencialmente o Cajanus cajan (L) Huth, Lablab purpurius (L.) Sweet ou Vigna unguiculata (L.) Walp, para aplicação comercial na indústria alimentícia, entre outros. A invenção aqui proposta visa apresentar uma composição alimentícia em forma de barra de cereal, como alternativa nutritiva e funcional, agregando valor aos alimentos regionais, valorizando o hábito alimentar local e contribuindo para a redução das perdas de pós-colheita dos pequenos agricultores. O processo de obtenção da invenção envolve as etapas de processamento da matéria-prima, elaboração do açúcar invertido e elaboração da barra de cereal. Ressalta-se ainda como vantagem apresentada pela invenção, a valorização da cultura e o hábito alimentar local, agregando uma matéria-prima regional a um alimento que possui amplo consumo no mercado de alimentos saudáveis.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA BAHIA - IFBA"
102024004587,2024-03-07,MATERIAL COMPÓSITO COM TRANSPARÊNCIA A PROTOCOLOS DE REDE SEM FIO,"MATERIAL COMPÓSITO COM TRANSPARÊNCIA A PROTOCOLOS DE REDE SEM FIO. A presente invenção diz respeito à obtenção de material compósito leve, compropriedades térmicas, acústicas e, transparência a protocolos de redes sem fio e ondas eletromagnéticas com potencial aplicação na indústria da construção civil visando produzir edificações mais eficientes do ponto de vista tecnológico/energético. Esta invenção foi confeccionada a partir de aglomerante (cimento Portland CPV-ARI) e combinação de agregado leve (argila expandida) em duas granulometrias (2,5 e 5,0mm) dosadas conforme procedimento e traço específicos. Obteve-se material compósito leve que pode ser aplicado na produção de elementos para vedação em edificações bem como em seu revestimento.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIAS E TECNOLOGIA DA BAHIA"
102025004596,2025-03-11,,,CENTRO FEDERAL DE EDUCACAO TECNOLOGICA CELSO SUCKOW DA FONSECA (CEFET/RJ)
102016018815,2016-08-16,DISPOSITIVO DE DEFORMAÇÃO EM BIOMATERIAIS,"DISPOSITIVO DE DEFORMAÇÃO EM BIOMATERIAIS. A presente invençâoapresenta a capacidade de simular os efeitos que uma liga biomédica sofre durante o processo de for jarento mecânico e sem produzir Muitos resíduos. visto que é um processo da conformação mecânica. Com o auxílio desse dispositivo podemos avaliar e levantar vários parâmetros importantes, tais como: dureza, resistência do material, taxas de deformação, enfiai propriedades relevantes durante o processo. Com isso, podemos avaliar como uni material biomédico se comporta durante um processo de forjamento mecânico, inferindo assim se esse material é factível a essa rota de processamento.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SERGIPE"
102014005059,2014-01-29,AEROGERADOR DE VELOCIDADE VARIÁVEL E TENSÃO E FREQUÊNCIA CONSTANTES COM REGULAÇÃO ELETROMAGNÉTICA DE FREQUÊNCIA,"AEROGERADOR DE VELOCIDADE VARIÁVEL E TENSÃO E FREQUÊNCIA CONSTANTES COM REGULAÇÃO ELETROMAGNÉTICA DE FREQUÊNCIA. O sistema tem como ponto principal, a diferenciá-lo da técnica atual, o uso de uma máquina de indução adaptada para operar como regulador eletromagnético de frequência (ou de velocidade), paralelamente à concepção da respectiva estratégia de controle. Para tanto, o enrolamento trifásico de armadura da máquina de indução é alimentado eletricamente através de um conversor que injeta correntes a uma frequência tal que a velocidade do campo girante produzido, acrescida da velocidade da turbina, resulta em velocidade superior à velocidade síncrona desejada. O eixo que acomoda o enrolamento de armadura possui formato cilíndrico, permitindo concentricamente o giro de um rotor com enrolamento em gaiola de esquilo, cuja velocidade iguala à síncrona desejada. Sendo o rotor em gaiola solidário ao eixo do gerador síncrono, é garantida a velocidade necessária para fornecer energia a uma rede ou cargas elétricas à frequência industrial. Um gerador de Indução também pode ser utilizado como gerador principal no lugar do síncrono, desde que a estratégia de controle seja adaptada para que assegure frequência gerada igual a da rede ao invés de velocidade síncrona no eixo do gerador.","IFRN - INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE"
102015024381,2015-09-23,CÓDIGO QR ANTI FALSIFICAÇÃO DE PRODUTOS TÊXTEIS,"CÓDIGO QR ANTI FALSIFICAÇÃO DE PRODUTOS TÊXTEIS. Patente de invenção referente a uma proteção mecânica que evita o uso de produtos têxteis falsificados. Além disso, pode-se utilizar a proteção para fins de rastreabilidade e fiscalização, evitando-se desta forma atos de: replicação, venda fraudulenta e roubo. O invento a que se refere a Patente consiste na adição de um Código QR a produtos têxteis para prover informações sobre os mesmos e, assim, permitir a certificação da originalidade das confecções por meio de utilização de dispositivos móveis que possuam câmera fotográfica e acesso a Internet, evitando, desta forma, a comercialização de mercadorias falsificadas ou roubadas e a aquisição não intencional de réplicas de confecções por parte dos consumidores. A certificação da originalidade de produtos têxteis utilizando-se esta forma específica de proteção pode ser realizada tanto por consumidores quanto por autoridades encarregadas pela fiscalização de comercialização, dada à rapidez dos leitores de Código QR e pela possibilidade de utilização de dispositíveis móveis, tais como smartphones e tablets, para arealização da leitura, podendo-se indentificar em instantes situações irregulares de produtos têxteis e, assim, tomar de imediato a adequada ação corretora. O invento referente a presente Patente de Invenção, ainda pode ser utilizado para prover informações que agreguem valor aos produtos têxteis e para possibilitar diversas formas de interação com o usuário, tal como o compartilhamento de informações sobre as confecções por meio de aplicativos ou em redes sociais.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA BAIANO"
102015001483,2015-01-22,RECOBRIDORES MÚLTIPLOS PARA O PROCESSO DE PROTOTIPAGEM 3D EM METAL A LASER,"RESUMO      1. RECOBRIDORES MÚLTIPLOS PARA O PROCESSO DE PROTOTIPAGEM 3D EM METAL A LASER são Recobridores múltiplos que utilizam mais do que um recobridor(2, 3, 7 e 8) na mesma máquina, com um posicionado na região à frente da área de varredura do laser e outro na região de trás, com o recobrimento de pó realizado simultaneamente com o processamento do laser, equipados com um sistema de fluxo direcional(6) dos gases de protedção entre eles para gerar uma atmosfera protegida somente na região de processamento do laser, dispensando a necessidade de ter uma câmara hermética de grandes proporções e permitindo compreender áreas de varredura(4 e 41) dispostas em série ou paralelo e permitindo utilizar Recobridores(2, 3, 7 e 8) contendo diferentes pós metálicos dispostos em sequência.1/1","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SANTA CATARINA"
102017002725,2017-02-10,SISTEMA DE SECAGEM DE FRUTAS COM AQUECIMENTO SOLAR MONITORADO E CONTROLADO POR PLATAFORMA ELETRÔNICA,"A presente invenção é um equipamento de baixo custo para a secagem de frutas através de aquecimento solar com controle e monitoramento do processo, utilizando plataforma eletrônica Arduino. A invenção apresenta um novo conceito de controle de temperatura para os equipamentos de secagem de frutas de baixo custo, que não possuem qualquer tipo de controle de temperatura, através da utilização de secador solar, constituído por Arduino, sensor de temperatura e umidade compatível com o Arduino, ventoinhas (coolers), relé, cabos e conexões elétricas e alimentação DC 5-12V. Os dispositivos são montados em uma placa de circuito impresso ou placa protoboard e conectados ao Arduino já programado para papel de controle, formando o sistema eletrônico de controle. Tal sistema é acoplado ao secador solar, com os sensores de temperatura e umidade distribuídos de maneira uniforme. O Arduino gerencia a informação enviada pelos sensores acionando ou não os coolers com o uso do relé. Os coolers são instalados nas aberturas do secador com função de forçar a entrada e saída de ar. O sistema tem como função a manutenção uniforme da temperatura padronizando assim o processo de secagem.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIAS E TECNOLOGIA DE SERGIPE"
102019023177,2019-11-04,PROCESSO DE PRODUÇÃO E OBTENÇÃO DE CATCHUP A BASE DE AÇAÍ,"PROCESSO DE PRODUÇÃO E OBTENÇÃO DE CATCHUP A BASE DE AÇAÍ. A presente invenção trata um processo de produção e obtenção de um produto tipo catchup de açaí. A elaboração deste produto visa a mistura ou combinação das matérias-primas (tomate e açaí) com a finalidade de agrega valor e favorecer as características sensoriais e nutricionais. Portanto, a referida invenção trata de processo e obtenção de um produto tipo catchup de açaí. Para obtenção do produto as polpas de açaí e tomates foram obtidas e adicionadas de especiarias, conservantes e gomas na proporção de 0,005 a 0,5%, em seguida foi submetida a cocção na temperatura de 80 ºC para concentração até atingir 25 ºBrix. Esta invenção destaca-se por apresentar um produto com sabor característico, com elevado valor nutricional e características sensoriais similares aos produtos já comercializados, como por exemplo nos atributos sensoriais de cor, aparência e textura. Esta invenção favorecerá a inserção de um novo produto oriundo de fruto nativo na região amazônica, além atender à necessidade mercadológica de produtos atrativos ao consumidor.",INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO AMAPA
102021006391,2021-04-01,PRODUTO LÁCTEO FERMENTADO À BASE DE SORO DE LEITE E LEITELHO E PROCESSO DE OBTENÇÃO,"PRODUTO LÁCTEO FERMENTADO À BASE DE SORO DE LEITE E LEITELHO E PROCESSO DE OBTENÇÃO. Esta invenção refere-se a um produto lácteo fermentado à base de soro de leite e leitelho. O produto é elaborado a partir da fermentação da mistura de soro de leite e leitelho por bactérias láticas, em condições específicas de temperatura. Possui como ingredientes o soro de leite, leitelho, bactérias láticas (fermento lácteo), açúcar cristal, creme de leite, leite em pó desnatado, preparado de frutas/polpa,estabilizante/espessante, aromatizante e corante. O produto visa ao aproveitamento de subprodutos das indústrias de laticínios e à produção de um alimento nutritivo e com benefícios à saúde dos consumidores.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO TRIANGULO MINEIRO"
102019014288,2019-07-10,COMPÓSITO BIODEGRADÁVEL UTILIZANDO BAGAÇO DE LARANJA E SEUS PROCESSOS DE FABRICAÇÃO,"COMPÓSITO BIODEGRADÁVEL UTILIZANDO BAGAÇO DE LARANJA E SEUS PROCESSOS DE FABRICAÇÃO   A presente invenção refere-se a compósitos biodegradáveis e respectivos processos de produção. Sendo estes compósitos produzidos a partir de blendas poliméricas biodegradáveis que utilizam termoplásticos biodegradáveis como PLA, PHB, PHBv, PCL, PBS, entre outros, associados a material lignocelulósico micronizado como os resíduos agroindustriais gerados na indústria da laranja. Trata-se de uma mistura de uma base de blendas poliméricas biodegradáveis e cargas de material lignocelulósico pré-tratado, formando compósitos biodegradáveis.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO DE JANEIRO"
102025010529,2025-05-26,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO ESPIRITO SANTO"
102026008394,2026-04-07,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO TRIANGULO MINEIRO"
202021000387,2021-01-11,DISPOSITIVO ROBÓTICO REVOLVEDOR DE GRÃOS,"DISPOSITIVO ROBÓTICO REVOLVEDOR DE GRÃOS. O modelo criado trata-se de um dispositivo robótico relativamente simples e barato, capaz de revolver grãos de forma automática, que pode ser aplicado em processos de secagem em terreiros de culturas como café, sorgo, arroz, entre outros. Pretende-se substituir o uso ainda precário de rodos e triciclos manuseados manualmente, evitando riscos de fermentação, o que proporciona o aumento da qualidade do produto final. O dispositivo trata-se de um pequeno veículo robótico composto por uma Interface Homem Máquina amigável para sua programação (1), um microcontrolador (2), e sensores de chuva, temperatura e umidade (3). Sua estrutura é leve, sendo possível fabricá-lo utilizando uma impressora 3D, composta principalmente por uma placa frontal resistente (4) responsável pelo rastelo dos grãos. Sua alimentação dá-se por placas fotovoltaicas (5) fixadas na frente do veículo acima da placa. Paragarantir um bom atrito com o terreiro seus motores (6) apresentam alto valor de torque e são utilizadas travas (7) nos pneus (8). O dispositivo conta também com módulos de rádio frequência (9), diodos emissores de luz (10) e sinalizador do tipo buzzer (11) para enviar sinais visuais e sonoros ao agricultor. Ainda para garantir o controle e a precisão da área de locomoção do robô, ele conta com um sistema de emissores e receptores infravermelhos (12). O modelo conta também com um sensor de presença PIR (13) para detectar possíveis obstáculos no terreiro, provocando o desvio do veículo robótico.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO TRIANGULO MINEIRO"
102014011855,2014-05-16,DISPOSIÇÃO CONSTRUTIVA EM PLATAFORMA PARA CADEIRA DE RODAS,"RESUMO DISPOSIÇÃO CONSTRUTIVA EM PLATAFORMA PARA CADEIRA DE RODAS para elevação e movimentação do conjunto formado pela cadeira de rodas mais o cadeirante e compreende uma plataforma(1) acionada  por  um  motor(8)  elétrico, acoplado  a  um sistema  de  redução(9), com a função de  movimentar  dois  fusos(11)  que  fazem  subir  ou  descer uma  caçamba(3) que possui oito  roldanas  que rolam em  dois trilhos  guias,  em  perfil cantoneira; e a plataforma(1) automotora elétrica é equipada com dispositivo de entrada de comandos sob a forma  de  manche decodificado  por  circuito  eletrônico; com sinais decodificados e referenciados  a um  ponto  neutro, com o sinal resultante  processado  e  tratado  de  maneira  a  servir  como  um  padrão modulado  por  largura  de  pulso; e o sinal resultante  atua  no  comando  dos  sistemas  de  tração  e elevação; e o esticador de corrente trabalha no sentido horizontal; e a plataforma(1) possui um alimentador de contra peso ligado por cabos de aço às lâminas de elevação, formando um subconjunto único; e o subconjunto único compreende dois fusos com roscas interna e externa, conectados por meio de correntes com barras de aproximadamente 5 kg; e o  subconjunto único libera automática e progressivamente uma ou mais barras suspensas.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SANTA CATARINA"
102025016036,2025-07-31,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA - IFCE"
102014022125,2014-07-28,ARQUITETURA INTELIGENTE PARA MONITORAMENTO REMOTO DE PACIENTES COM ESCLEROSE LATERAL AMIOTRÓFICA,"ARQUITETURA INTELIGENTE PARA MONITORAMENTO REMOTO DE PACIENTES COM ESCLEROSE LATERAL AMIOTRÓFICA .A presente patente de invenção descreve uma arquitetura inteligente de telemedicina que faz uso de visão computacional, sistemas embarcados (Figura 2 - n°25), tecnologias móveis, System on a Chip, dentre outras tecnologias capaz de realizar o monitoramento remoto de paciente com ELA, que é capaz de gerar alertas de acordo com a variação dos parâmetros vitais do paciente, tanto para equipe de saúde quanto para o cuidador responsável pelo paciente, além de gerar procedimentos para que o cuidador possa realizar alguma ação de acordo com o alerta que é gerado. Desta forma, a presente invenção é capaz de melhorar a qualidade de vida do paciente uma vez que ela reduz o tempo de resposta em relação a alguma anormalidade durante o processo de ventilação mecânica.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE - IFRN"
102023021642,2023-10-18,REPOSITOR DE BATERIAS EXTERNAS DE ALIMENTAÇÃO DE VEÍCULOS ELÉTRICOS,"REPOSITOR DE BATERIAS EXTERNAS DE ALIMENTAÇÃO DE VEÍCULOS ELÉTRICOS. A presente invenção demonstra um dispositivo destinado à reposição de baterias elétricas externas de armazenagem de carga elétrica e de alimentação de veículos elétricos, tais como ônibus elétricos à bateria, automóveis elétricos, dentre outros, posicionadas em um módulo de fixação exterior - patente depositada - (no teto do veículo, fora do habitáculo ou da área de propulsão) permitindo o livre intercâmbio dos conjuntos de baterias, aumentado, por assim, a autonomia desses veículos, questão decisiva para sua massiva adoção, sendo a invenção proposta instalada em uma estrutura fixa ou móvel que tenha acesso tanto ao(s) módulo(s) fixado(s) no veículo quanto ao depósito de baterias externas carregadas, nos pontos ou estações de transbordo, permitindo fácil acesso às baterias e, consequentemente, a sua troca, fazendo com que, com o uso do repositor, o trabalho manual de remoção/acoplamento das baterias externas aos módulos seja substituído, agilizando o processo e evitando problemas de ergonomia a trabalhadores e, dessa forma, o repositor consegue retirar/repor de maneira automática e ágil baterias externas em veículos elétricos e em depósitos de baterias de diversas alturas e posicionamentos.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA BAHIA - IFBA"
102014022124,2014-07-23,"SISTEMA DE ACESSIBILIDADE UTILIZANDO INTERFACE CÉREBRO-MÁQUINA, DISPOSITIVOS WIRELESS E SERVIÇO WEB PARA PACIENTES COM LIMITAÇÕES MOTORAS","SISTEMA DE ACESSIBILIDADE UTILIZANDO INTERFACE CÉREBRO-MÁQUINA, DISPOSITIVOS WIRELESS E SERVIÇO WEB PARA PACIENTES COM LIMITAÇÕES MOTORAS A acessibilidade para pessoas com limitações motoras é ainda uma pauta muito sensível, porém cada vez mais presente na atualidade. Pessoas com doenças degenerativas ou mesmo com limitações adquiridas, devido a alguma causalidade, são cerceadas de sua participação na comunidade como um membro pleno e efetivo. Desta forma, a presente invenção apresenta uma arquitetura de dispositivos (Figura 1) a fim de integrar este cidadão, com limitações motoras, de volta à sociedade, permitindo-o interagir com o meio em que vive (utilizando os dispositivos das Figuras 2, 3 e 4). Isto não exime que o paciente permaneça totalmente sem o auxílio de um cuidador, porém devolve, mesmo que de forma parcial, sua autonomia. Permite também, em casos mais severos, que o paciente torne a se comunicar por via escrita e/ou falada, e que qualquer paciente se conecte ao mundo através da intemet, possibilitando que este paciente retome uma vida profissional e/ou educacional, dentro de suas limitações. Por fim, a presente invenção cumpre o propósito que é devolver ao indivíduo com limitações motoras sua independência, de forma parcial e proporcional ao seu grau de limitação, se tomando beneficiário não apenas o paciente como todas as pessoas que o cercam.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE - IFRN"
102019023736,2019-11-11,TORRADOR ELÉTRICO PARA CAFÉ COM RESISTÊNCIA ESPECIAL E CONTROLE PWM,"""TORRADOR ELÉTRICO DE BAIXO CUSTO. O TORRADOR ELÉTRICO DE BAIXO CUSTO"". É especificamente um torrador que atende a todos os profissionais envolvidos com a torra. O torrador consiste principalmente no desenvolvimento de um sistema, composto por resistência elétrica de alta potência e baixo consumo elétrico, a fim de que possa fazer o aquecimento rápido e resultar em torras perfeitas com baixo consumo elétrico. Foi desenvolvido um sistema de controle especial, que une resistências especiais e controle eletrônico para modulação que controla 3 (três) fatores importantes no processo da torra. Os mesmos são: controle do fluxo do ar dentro do equipamento; controle de Temperatura; resfriamento do produto pós torra. A atuação do sistema de resistência elétrica desenvolvida para o sistema de torra e para conseguir alto desempenho no aquecimento, utiliza integrado a ela o sistema senoidal desenvolvido especialmente para este tipo de controle, composto por um circuito de controle através de um microcontrolador e circuito de potência que utiliza um transistor como interface entre o sinal gerado pelo sistema de controle e carga. A automação foi projetada com o intuito de substituir vários componentes, que necessitam de muito espaço para sua instalação como inversores de frequências, CLP, entre outros.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO SUL DE MINAS GERAIS - IFSULDEMINAS"
202021014390,2021-07-21,MEDIDOR PORTÁTIL DE ÍNDICE DE ÁREA FOLIAR A PARTIR DA TRANSMISSIVIDADE DA RADIAÇÃO FOTOSSINTETICAMENTE ATIVA,"MEDIDOR PORTÁTIL DE ÍNDICE DE ÁREA FOLIAR A PARTIR DA TRANSMISSIVIDADE DA RADIAÇÃO FOTOSSINTETICAMENTE ATIVA. A presente invenção refere-se à medição indireta e não destrutiva do índice de área foliar (IAF) por meio da detecção instantânea da transmissividade da radiação fotossinteticamente ativa (RFA) do dossel, com medidas simultâneas de RFA incidente e transmitida. Trata-se de uma sonda linear para medição da RFA transmitida, um sensor de RFA incidente e transmissão das medidas empregando uma conexão sem fio dedicada, e uma unidade de controle, recebimento dos dados dos dois módulos de medida da RFA incidente e transmitida, cálculo do IAF, gerenciamento, exibição e armazenamento das medidas de IAF e variáveis intermediárias. Ademais, um microcontrolador da unidade de controle avalia a conexão com a sonda e o sensor de incidência, faz a leitura das coordenadas geográficas, data e horário, julga se os valores medidos da RFA transmitida é menor ou igual a incidente, calcula o valor do IAF automaticamente, monitora os níveis de tensão da bateria interna e do módulo de medida da RFA incidente, monitora a temperatura interna do sensor de incidência para evitar superaquecimento, verifica a conectividade com o sensor de incidência e permite o armazenamento de novas medidas a visualização e exclusão de medidas previamente armazenadas.",INSTITUTO FEDERAL DE MATO GROSSO - IFMT
102024007781,2024-04-19,"MÉTODO DE PRODUÇÃO DE IOGURTE GREGO A BASE DE LEITE CAPRINO  ADICIONADO DE AVEIA, POLVILHO DOCE E CALDA DE CENOURA E SEU PRODUTO","MÉTODO DE PRODUÇÃO DE IOGURTE GREGO A BASE DE LEITE CAPRINO ADICIONADO DE AVEIA, POLVILHO DOCE E CALDA DE CENOURA E SEU PRODUTO. A presente invenção refere-se a um iogurte grego elaborado a partir de leite caprino, açúcar, calda de cenoura, leite em pó integral bovino, aveia e polvilho doce, concentrado proteico isolado, e fermento biológico específico para produção de iogurte e seu processo de produção. Para obtenção desse produto, foi preparada previamente a calda de cenoura e a cultura starter. O iogurte grego foi obtido eliminando-se a etapa da dessoragem, tendo a textura cremosa e característica do produto sendo atingida com a adição de hidrocoloides, aveia e polvilho doce. O iogurte obtido a partir desta formulação foi acondicionado sob refrigeração até o consumo. Proporcionando assim, um novo iogurte ao mercado, com sinérese baixa em relação a produto obtido por processo de dessoragem e benefícios com relação à questão nutricional, devido à cenoura ser uma hortaliça rica em carotenoides, compostos fenólicos, e com atividade antioxidante, consistindo assim em uma inovação para indústria de iogurte grego.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE PERNAMBUCO"
102021012558,2021-06-24,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA FARROUPILHA"
102025019308,2025-09-10,,,"INSTITUTO FEDERAL DE EDUCACAO,CIENCIA E TECNOLOGIA DO ACRE"
102016003245,2016-02-16,APERFEIÇOAMENTO INTRODUZIDO EM SENSOR ÓPTICO DE CORRENTE ALTERNADA EM LINHAS  DE BAIXA E ALTA TENSÃO,"APERFEIÇOAMENTO INTRODUZIDO EM SENSOR ÓPTICO DE CORRENTE ALTERNADA EM LINHAS DE BAIXA E ALTA TENSÃO. A presente patente de invenção trata de aperfeiçoamento introduzido em sensor óptico de corrente alternada em linhas de baixa e alta tensão, mais precisamente, um medidor óptico de corrente elétrica alternada sem contato, no qual o medidor utiliza efeito  Faraday,  um efeito eletro-óptico que altera a polarização da luz quando a mesma é submetida a um campo magnético, e propriedades de polarizadores de luz regidos pela Lei de Malus.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA"
102014012848,2014-05-28,ROTOR IMPULSIONADO TANGENCIALMENTE POR FORÇAS MAGNÉTICAS,"RESUMOROTOR IMPULSIONADO TANGENCIALMENTE POR FORÇAS MAGNÉTICAS que pode ser utilizado como torque de acionamento de um gerador elétrico e é compreendido por um rotor(1) cujo movimento de rotação se dá através da repulsão de imãs(22) permanentes ou eletroímãs instalados em braços(2) articulados que provocam o efeito físico de repulsão magnética em relação à outros imãs(11) permanentes incrustados em rebaixos(13) na periferia cilíndrica do rotor(1) e o rotor(1) é impulsionado a se movimentar quando a extremidade do braço(2) se encaixa em cada um dos rebaixos(13) do rotor(1); momento que ocorre a repulsão entre os imãs(11 e 22); e em seguida a extremidade do braço(2) desliza na parede inclinada do rebaixo(13) se afastando do campo magnético do imã(11); e com o rotor(1), agora em movimento, a extremidade do braço(2) se encaixa no rebaixo(13) seguinte, reiniciando o ciclo de repulsão entre os imãs(11 e 22).","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SANTA CATARINA"
102022016722,2022-08-22,DESCASCADOR MANUAL PARA PESSOAS COM LIMITAÇÃO MUSCULAR E COMPROMETIMENTO ARTICULAR DOS MEMBROS SUPERIORES,"DESCASCADOR MANUAL PARA PESSOAS COM LIMITAÇÃO MUSCULAR E COMPROMETIMENTO ARTICULAR DOS MEMBROS SUPERIORES. O presente pedido descreve um descascador manual de frutas e legumes, confeccionado, preferencialmente, por meio de processos de manufatura aditiva (impressão 3D) utilizando-se, preferencialmente, filamentos poliméricos, sendo o descascador constituído por um corpo e uma lâmina bi facetada. Projetado para dar suporte às mãos na ação de descascar e/ou laminar frutas, legumes, frios e afins, oferecendo maior área de contato para a mão do paciente, favorecendo a pega palmar, promovendo maior conforto e estabilidade na execução da atividade, uma vez que a pega palmar distribui o esforço da ação entre os dedos e a palma da mão diminuindo, assim, os impactos sobre as articulações. A lâmina em açoo bi facetada permite a ação multidirecional, ou seja, tanto iniciando a ação com o utensilio próximo ao usuário, quanto trazendo o utensílio em direção ao usuário, movimento que favorece aqueles que apresentam comprometimento nas articulações do punho. Para sua confecção, preferencialmente, utiliza-se a impressão 3D, o que permite fazer-se as adaptações com as medidas exatas, de acordo com a anatomia do usuário, o que incluiria as vantagens de simplicidade do projeto, baixo custo, personalização das dimensões da adaptação que ofereçam conforto, estética, higiene e integridade dos tecidos moles das mãos do usuário.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE PERNAMBUCO"
